theSame,resumeId,rNum,leftEmployer,startDate,endDate,jobLength_old,employerName,employeesTotalNum,empAgeAtExit,yearFounded,gdSectorName,metro,jobTitle,avgSalary,ratingOverall,ratingCeo,ratingRecommendToFriend,ratingBusinessOutlook,ratingCareerOpportunities,ratingCompensationAndBenefits,ratingCultureAndValues,ratingWorkLifeBalance,ratingSeniorManagement,salaryIncrease,newMinusOldSalary,startDate_new,endDate_new,jobLength_new,employerName_new,employeesTotalNum_new,yearFounded_new,gdSectorName_new,metro_new,jobTitle_new,avgSalary_new,ratingOverall_new,ratingCeo_new,ratingRecommendToFriend_new,ratingBusinessOutlook_new,ratingCareerOpportunities_new,ratingCompensationAndBenefits_new,ratingCultureAndValues_new,ratingWorkLifeBalance_new,ratingSeniorManagement_new
0,7632773,1,1,2014-06-01,2014-08-01,2,Consumer Financial Protection Bureau,3000,3,2011,Government,Washington DC,Intern,30309.03367231639,2.81,0.68,0.44,0.34,2.79,3.76,2.57,3.49,2.31,1,19863.125619719012,2015-05-01,2015-08-01,3,Institute for Defense Analyses,1500,1956,Government,Washington DC,Research Associate,50172.1592920354,3.87,0.85,0.81,0.35,3.25,3.79,3.83,4.14,3.68
0,7634994,1,1,2013-01-01,2014-01-01,12,VERIZON ENTERPRISE SOLUTIONS,177700,14,2000,Information Technology,Denver,Sales Representative,43021.94545454544,2.35,0.61,0.35,0.33,2.46,3.96,2.11,2.79,1.92,1,7563.160928433281,2015-01-01,2016-01-01,12,ARAMARK,265500,1959,Business Services,Denver,Account Executive,50585.10638297872,3.82,0.88,0.97,0.41,3.29,2.88,3.26,3.69,3.7199999999999998
0,7635192,1,1,2010-09-01,2012-02-01,17,IBM Global Business Services,379592,101,1911,Business Services,Chicago,Senior Managing Consultant,161909.59428571424,3.6,0.91,0.95,0.44,3.5,3.4699999999999998,3.33,3.59,3.4,0,-17615.988871701615,2012-02-01,2013-08-01,18,KPMG Advisory Services,24097,1987,Accounting & Legal,Chicago,Director,144293.60541401262,3.39,0.93,0.84,0.54,3.54,3.43,4.01,2.9,3.27
0,7635902,1,1,2013-09-01,2015-01-01,16,"Finish line, Macys",12300,39,1976,Retail,New York City,Sales Associate,22748.0624556423,2.5,0.94,0.4,0.35,2.09,2.9699999999999998,2.98,2.0,2.58,0,-1427.28323486308,2015-05-01,2016-01-01,8,Aerosoles,1572,1987,Manufacturing,New York City,Stock Associate,21320.77922077922,2.46,0.55,0.3,0.33,2.13,1.8199999999999998,2.39,2.85,2.14
0,7636479,1,1,2013-02-01,2013-11-01,9,"Visa, Inc",11300,55,1958,Information Technology,San Francisco,Technical Writer,71745.85499999995,2.81,0.66,0.5,0.62,2.69,3.65,2.71,3.23,2.34,1,36577.62136363641,2013-11-01,2015-09-01,22,"Lyris Technologies, Inc",140,1994,Information Technology,San Francisco,Senior Technical Writer,108323.47636363636,2.32,0.23,0.3,0.34,2.65,2.84,2.49,2.8,2.27
0,7639619,1,1,2012-01-01,2012-08-01,7,Tufts University,3500,160,1852,Education,Boston,Program Assistant,37093.52250000001,3.83,1.0,0.96,0.32,3.24,3.55,4.0,3.9,3.75,1,53120.41182835812,2013-06-01,2013-12-01,6,Massachusetts Institute of Technology,12000,1861,Education,Boston,Project Manager,90213.93432835813,4.17,0.94,0.91,0.61,3.95,3.3,4.12,3.36,3.54
0,7641081,1,1,2013-11-01,2014-01-01,2,Best Buy,140000,48,1966,Retail,New York City,Sales Consultant,43139.98048780488,3.15,0.66,0.57,0.29,2.76,3.04,3.26,2.95,2.69,1,15327.4723423838,2015-12-01,2016-04-01,4,H&R Block,90200,1955,Retail,New York City,Tax Associate,58467.45283018868,3.1,0.81,0.74,0.29,3.2800000000000002,2.16,3.04,3.55,2.88
0,7644494,1,0,2011-04-01,2013-04-01,24,Ingram Books,3000,49,1964,Media,Nashville,Warehouse Associate,21910.0,2.27,1.0,0.16,0.18,2.48,3.05,2.18,2.55,1.98,1,35740.0,2015-12-01,2016-02-01,2,Ingram Books,3000,1964,Media,Nashville,Associate,57650.0,3.4699999999999998,0.98,0.61,0.57,3.17,3.58,3.21,3.2800000000000002,3.03
0,7647548,2,1,2014-01-06,2015-04-15,15,The Paradies Shops,4000,55,1960,Retail,Atlanta,Team Leader,41330.42857142857,1.06,0.23,0.06,0.01,1.53,2.17,1.6400000000000001,1.4,1.33,0,-10482.135888501743,2015-02-22,2015-10-01,8,Carmax,22429,1993,Retail,Atlanta,Sales Consultant,30848.29268292683,3.34,0.91,0.64,0.49,3.36,3.2,3.45,2.73,2.77
0,7648859,1,1,2014-02-01,2014-08-01,6,YEXT Inc,350,8,2006,Information Technology,New York City,Sales Associate,22920.060443213304,3.87,0.93,0.71,0.7,3.57,3.96,4.26,3.82,4.03,1,38894.87931582284,2015-07-01,2015-12-01,5,Morgan Stanley,56218,1935,Finance,New York City,Operations Analyst,61814.93975903615,3.46,0.83,0.72,0.56,3.49,3.22,3.38,3.26,3.17
0,7649455,1,0,2010-12-01,2013-04-01,28,Verizon Wireless,9100,13,2000,Information Technology,New York City,Marketing Consultant,51762.979999999996,3.55,0.81,0.74,0.6,3.42,3.96,3.98,3.31,3.05,1,33870.353333333114,2013-04-01,2014-05-01,13,Verizon Wireless,9100,2000,Information Technology,New York City,Marketing Manager,85633.33333333311,3.55,0.81,0.74,0.6,3.42,3.96,3.98,3.31,3.05
0,7649492,1,0,2011-07-01,2013-07-01,24,Fidelity Investments,17458,67,1946,Finance,Boston,Associate Software Engineer,72928.55692307692,3.56,0.82,0.81,0.42,3.31,3.84,3.35,3.57,3.11,1,17308.825184687885,2013-07-01,2014-08-01,13,Fidelity Investments,17458,1946,Finance,Boston,Software Engineer,90237.3821077648,3.56,0.82,0.81,0.42,3.31,3.84,3.35,3.57,3.11
0,7649638,1,1,2013-09-01,2014-05-01,8,Morgan Stanley,56218,79,1935,Finance,New York City,Junior Analyst,55252.4925,3.32,0.84,0.73,0.44,3.3,3.18,3.3,3.35,3.11,0,-2455.043681102361,2015-06-01,2015-08-01,2,Bank of America Merrill Lynch,224000,1904,Finance,New York City,Summer Analyst,52797.44881889764,3.19,0.75,0.59,0.35,3.12,3.39,3.09,3.3,2.67
0,7652023,1,1,2012-12-01,2013-08-01,8,Aflac,9915,58,1955,Insurance,Washington DC,Business Systems Analyst,72416.0274666669,3.37,1.0,0.49,0.46,2.84,3.15,3.15,3.76,3.34,0,-3026.274550000715,2013-09-01,2014-03-01,6,Bank of America,224000,1904,Finance,Washington DC,Business Analyst,69389.75291666618,3.21,0.61,0.8,0.44,3.14,3.68,3.39,3.13,3.12
0,7653060,1,1,2012-03-01,2012-06-01,3,QUALCOMM,33000,27,1985,Information Technology,San Diego,Software Engineer,91102.39683441597,3.71,0.9,0.82,0.79,3.49,3.75,3.4699999999999998,3.64,3.32,1,64.68147177204082,2013-02-01,2013-11-01,9,CYMER,10582,1986,Manufacturing,San Diego,Software Engineer,91167.078306188,3.42,0.88,0.52,0.42,2.83,3.57,3.09,2.91,2.54
0,7653060,2,1,2013-02-01,2013-11-01,9,CYMER,10582,27,1986,Manufacturing,San Diego,Software Engineer,91167.07830618898,3.42,0.88,0.52,0.42,2.83,3.57,3.09,2.91,2.54,1,22324.741878996283,2014-02-01,2014-11-01,9,GENERAL ATOMICS,9000,1955,Aerospace & Defense,San Diego,Senior Software Engineer,113491.82018518526,3.21,0.68,0.57,0.38,3.16,3.61,2.83,3.5,2.63
0,7653297,1,1,2014-01-01,2014-05-01,4,Office Depot,56000,28,1986,Retail,Atlanta,Sales Associate,21070.18086956521,2.79,0.85,0.29,0.29,2.93,2.63,3.23,2.96,2.92,0,0.0,2014-02-01,2015-03-01,13,Walmart,2200000,1962,Retail,Atlanta,Sales Associate,21070.18086956521,2.73,0.49,0.43,0.3,2.98,2.83,2.62,2.44,2.35
0,7653508,1,0,2011-04-01,2012-12-01,20,Verizon Terremark,177700,12,2000,Information Technology,Washington DC,Project Coordinator,55560.79617647054,3.2800000000000002,0.72,0.69,0.39,2.65,3.7800000000000002,3.4,3.35,2.6,1,8925.732156862767,2013-01-01,2014-08-01,19,Verizon Enterprise,177700,2000,Information Technology,Washington DC,Project Analyst,64486.52833333331,3.31,0.61,0.53,0.23,2.67,3.83,2.4699999999999998,3.37,2.64
0,7654511,1,1,2010-11-01,2013-05-01,30,Walgreen's Pharmacy,360000,112,1901,Retail,Chicago,Pharmacy Technician,22692.85714285714,2.67,0.47,0.39,0.37,2.65,2.91,2.65,2.7800000000000002,2.45,0,0.0,2013-02-01,2013-06-01,4,United Health,200000,1977,Insurance,Chicago,Pharmacy Technician,22692.85714285714,2.93,0.72,0.68,0.42,2.77,2.57,3.77,4.01,3.15
0,7656379,1,1,2012-09-01,2013-05-01,8,FAMILY DOLLAR,60000,54,1959,Retail,New York City,Store Manager,55362.69806763281,1.62,0.1,0.11,0.02,2.09,1.44,1.12,1.45,1.6800000000000002,0,-2.473825588822365E-10,2013-05-01,2014-10-01,17,RITE AID PHARMACY,88000,1999,Retail,New York City,Store Manager,55362.69806763256,2.91,0.47,0.59,0.36,3.1,2.73,2.94,3.07,2.73
0,7656974,1,0,2011-07-01,2014-01-01,30,Fossil Group,15200,30,1984,Retail,Dallas,Manager,78314.09399038454,3.5,0.83,0.66,0.35,3.12,3.01,3.76,3.55,2.88,1,44780.24367195307,2014-02-01,2014-09-01,7,Fossil Group,15200,1984,Retail,Dallas,Senior Manager,123094.33766233761,3.5,0.83,0.66,0.35,3.12,3.01,3.76,3.55,2.88
0,7656974,2,1,2014-02-01,2014-09-01,7,Fossil Group,15200,30,1984,Retail,Dallas,Senior Manager,123094.33766233768,3.5,0.83,0.66,0.35,3.12,3.01,3.76,3.55,2.88,0,-44780.24367195314,2014-10-01,2015-09-01,11,Dallas Cowboys,220,1989,"Arts, Entertainment & Recreation",Dallas,Manager,78314.09399038454,3.36,0.64,0.54,0.48,2.7800000000000002,2.83,3.18,3.54,3.2
0,7658949,1,1,2013-09-01,2014-01-01,4,New York University,21000,183,1831,Education,New York City,Teaching Assistant,25200.18037735849,3.89,0.69,0.83,0.52,3.48,3.5300000000000002,3.7800000000000002,4.04,3.42,1,36416.22587264151,2015-02-01,2015-06-01,4,LRN,220,1993,Business Services,New York City,Marketing Analyst,61616.40625,3.38,0.71,0.69,0.71,3.2800000000000002,3.25,3.63,3.66,3.0
0,7662844,1,1,2014-09-01,2015-05-01,8,Lyft,3000,3,2012,Transportation & Logistics,Chicago,Driver,30412.30769230769,3.04,0.5,0.59,0.33,2.61,2.5300000000000002,3.32,3.37,2.58,1,19007.69230769231,2015-02-01,2015-04-01,2,University of Illinois,1001,1982,Education,Chicago,Researcher,49420.0,3.84,0.72,0.78,0.38,3.27,3.32,3.59,3.9,3.34
0,7666658,1,1,2012-03-01,2014-07-01,28,Tata Consultancy Services Ltd,300464,46,1968,Information Technology,Philadelphia,Software Engineer,73488.78415584416,3.03,1.0,0.92,1.0,3.2,2.46,3.99,3.26,2.77,0,-48166.18354978354,2014-12-01,2015-05-01,5,Villanova University,2022,1842,Education,Philadelphia,Graduate Research Assistant,25322.60060606062,4.07,1.0,0.88,0.28,3.6,3.23,4.34,4.17,3.94
0,7667566,1,1,2013-10-01,2015-02-01,16,Computing Services,10000,249,1766,Education,New York City,Office Assistant,27784.372093023256,3.88,0.79,0.85,0.5,3.46,3.64,3.69,3.94,3.35,0,-9511.644820295984,2015-11-01,2015-12-01,1,Barnes and Noble,41000,,Retail,New York City,Bookseller,18272.727272727272,3.34,0.47,0.55,0.1,2.7800000000000002,3.11,3.49,3.0,2.5300000000000002
0,7669679,2,1,2014-07-01,2015-03-01,8,Forever 21,30000,31,1984,Retail,San Jose,Sales Associate,22935.652173913044,1.87,0.0,0.1,0.26,2.48,1.73,2.12,1.94,2.38,1,26.416791604198806,2015-04-01,2016-01-01,9,Macy's,166900,1858,Retail,San Jose,Sales Associate,22962.068965517243,2.5300000000000002,0.61,0.33,0.27,2.38,2.03,2.7800000000000002,3.14,2.34
0,7671203,1,1,2013-11-01,2014-03-01,4,PETCO,17900,49,1965,Retail,Chicago,Sales Associate,21872.35145631068,2.84,0.59,0.42,0.25,2.35,2.88,3.25,3.89,2.65,1,6219.7628294036,2014-03-01,2014-07-01,4,Northwestern University,5954,1851,Education,Chicago,Program Assistant,28092.11428571428,3.96,0.91,0.83,0.47,3.55,3.51,3.77,3.93,3.37
0,7671500,1,0,2010-07-01,2012-12-01,29,Salesforce.com,19000,13,1999,Information Technology,San Francisco,Recruiting Coordinator,54601.26142857143,4.14,0.96,0.87,0.69,4.04,4.33,4.02,3.84,3.7,1,5073.958067552609,2013-01-01,2015-01-01,24,Salesforce.com,19000,1999,Information Technology,San Francisco,Account Executive,59675.21949612404,4.01,0.95,0.83,0.71,3.94,4.24,3.94,3.7199999999999998,3.57
0,7672766,1,1,2012-05-01,2012-09-01,4,Groupon,11843,4,2008,Information Technology,Chicago,Sales Intelligence Analyst,45274.5275,3.23,0.65,0.54,0.43,3.13,3.25,3.61,3.52,2.93,1,29308.414038461546,2012-10-01,2013-02-01,4,Accretive Health,3030,2004,Business Services,Chicago,Business Intelligence Analyst,74582.94153846154,3.65,0.67,0.66,0.55,3.66,3.77,3.74,3.58,3.42
0,7673578,1,0,2014-10-01,2015-03-01,5,Urban Science,500,38,1977,Information Technology,Los Angeles,Analyst,61736.85534591195,3.22,0.64,0.56,0.57,3.23,3.1,3.23,3.68,3.03,1,29217.652850809354,2015-03-01,2015-09-01,6,Urban Science,500,1977,Information Technology,Los Angeles,Consultant,90954.5081967213,3.22,0.64,0.56,0.57,3.23,3.1,3.23,3.68,3.03
0,7673954,1,1,2012-04-01,2012-07-01,3,McDonald's Corp,420000,57,1955,"Restaurants, Bars & Food Services",New York City,Project Consultant,103186.88,2.75,0.09,0.5,0.37,2.52,2.26,2.74,2.76,2.9,0,-69908.93963289281,2012-07-01,2012-12-01,5,Morgan Stanley Smith Barney,56218,1935,Finance,New York City,Intern,33277.940367107185,3.29,0.64,0.67,0.3,3.26,3.26,3.55,3.66,3.21
0,7674940,1,1,2015-06-01,2015-12-01,6,Bertuccis,6500,34,1981,"Restaurants, Bars & Food Services",Boston,Cashier,19634.594594594593,2.71,0.4,0.54,0.5,2.35,1.75,3.34,2.79,2.39,0,0.0,2015-08-01,2016-02-01,6,Barnes And Noble,41000,,Retail,Boston,Cashier,19634.594594594593,2.89,0.45,0.62,0.32,2.45,2.38,3.24,3.33,3.05
0,7677315,1,0,2014-10-01,2015-10-01,12,Caterpillar Inc,114233,90,1925,Manufacturing,Chicago,Team Lead,50865.24444444444,3.02,0.46,0.41,0.26,2.92,3.39,3.01,3.2800000000000002,2.56,0,-7485.244444444441,2015-10-01,2016-03-01,5,Caterpillar Inc,114233,1925,Manufacturing,Chicago,Team Leader,43380.0,3.02,0.46,0.41,0.26,2.92,3.39,3.01,3.2800000000000002,2.56
0,7678925,1,1,2011-01-01,2013-01-01,24,JC Penney,114000,111,1902,Retail,Phoenix,CUSTOMER SERVICE REPRESENTATIVE,26610.450684931504,3.18,0.29,0.53,0.34,2.94,2.9,3.2,3.04,2.49,0,-1.0913936421275139E-11,2013-01-01,2014-01-01,12,Sears,178000,1886,Retail,Phoenix,CUSTOMER SERVICE REPRESENTATIVE,26610.450684931493,2.29,0.0,0.36,0.17,2.16,2.16,2.2,2.63,1.75
0,7685975,1,0,2012-12-01,2014-05-01,17,Discover Financial Services,15036,28,1986,Finance,Chicago,Associate,73683.28810572685,3.76,0.91,0.82,0.7,3.68,3.44,3.95,4.12,3.46,0,-28525.663105726853,2014-05-01,2015-08-01,15,Discover Financial Services,15036,1986,Finance,Chicago,Team Leader,45157.625,3.76,0.91,0.82,0.7,3.68,3.44,3.95,4.12,3.46
0,7687569,1,0,2011-12-01,2012-08-01,8,American Express,54800,162,1850,Finance,Salt Lake City,Senior Systems Engineer,91075.505,4.59,1.0,0.99,0.98,3.57,3.8,4.63,4.31,4.48,0,-24011.23147058823,2012-09-01,2015-01-01,28,American Express,54800,1850,Finance,Salt Lake City,Technology Analyst,67064.27352941177,4.59,1.0,0.99,0.98,3.57,3.8,4.63,4.31,4.48
0,7689750,1,1,2010-02-01,2014-09-01,55,Cablevision,14177,41,1973,Telecommunications,New York City,Enterprise Account Executive,98298.0,3.07,0.46,0.57,0.29,2.86,4.07,2.9,3.03,2.38,0,-14478.0,2014-09-01,2015-05-01,8,Time Warner Cable,56600,1989,Telecommunications,New York City,Enterprise Account Manager,83820.0,2.87,0.41,0.46,0.13,2.85,3.31,2.82,3.04,2.35
0,7691758,1,1,2013-11-01,2014-03-01,4,HGST,2303,11,2003,Information Technology,San Jose,Financial Analyst,74189.41599999998,3.38,0.89,0.78,0.46,3.26,3.19,3.36,3.68,3.26,1,29072.115707317105,2014-05-01,2016-03-01,22,VMWARE INC,17100,1998,Information Technology,San Jose,Senior Financial Analyst,103261.53170731709,3.6,0.82,0.71,0.53,3.24,3.89,3.55,3.67,3.01
0,7692074,1,1,2013-03-01,2013-11-01,8,STATE STREET BANK,32356,221,1792,Finance,Boston,LEAD PROJECT MANAGER,134061.2,2.68,0.48,0.43,0.2,2.62,2.57,2.64,3.25,2.58,0,-44252.18773333338,2014-12-01,2015-03-01,3,COLLABORATIVE,400,1999,Business Services,Boston,PROGRAM MANAGER,89809.01226666663,3.56,0.76,0.66,0.89,3.19,3.81,4.43,3.91,3.42
0,7692516,1,1,2014-03-01,2014-06-01,3,JP Morgan Chase,241359,215,1799,Finance,Chicago,Investment Service Associate,42875.2,3.34,0.78,0.66,0.48,3.2,3.22,3.31,3.12,3.02,0,-1731.199999999997,2014-07-01,2014-12-01,5,Northern Trust,16200,1889,Finance,Chicago,Derivatives Analyst,41144.0,3.21,0.68,0.56,0.33,2.9,2.68,3.36,3.77,2.81
0,7693170,1,1,2014-09-01,2015-01-01,4,Belk,1205,127,1888,Retail,Greensboro,Sales Associate/Cashier,17673.333333333332,2.41,0.5,0.4,0.22,2.68,2.66,3.09,2.7,2.52,1,6638.222222222223,2015-08-01,2016-03-01,7,Ralph Lauren,25000,1967,Retail,Greensboro,Customer Service Representative,24311.555555555555,3.52,0.82,0.62,0.51,2.86,3.3,3.64,3.46,3.32
0,7693348,1,1,2013-03-01,2013-12-01,9,Boston University,10400,174,1839,Education,Boston,HRIS Analyst,50530.76,3.86,0.9,0.93,0.56,3.44,3.5300000000000002,3.74,4.01,3.54,1,20320.12695652173,2014-10-01,2015-05-01,7,Liberty Mutual Insurance Company,50000,1912,Insurance,Boston,Business Systems Analyst,70850.88695652173,3.7,0.9,0.82,0.65,3.66,3.91,3.67,3.49,3.45
0,7693480,1,1,2010-09-01,2013-10-01,37,RUTGERS UNIVERSITY,10000,247,1766,Education,New York City,Research Assistant,36446.56616541359,3.93,0.89,0.91,0.47,3.41,3.4699999999999998,3.89,3.95,3.46,1,67980.30442282169,2014-07-01,2015-07-01,12,ZS ASSOCIATES,3000,1983,Business Services,New York City,Management Consultant,104426.87058823528,2.98,1.0,0.42,0.68,2.99,3.77,3.54,2.44,2.93
0,7695017,1,1,2010-01-01,2012-01-01,24,AT&T,281450,136,1876,Telecommunications,Seattle,Analyst,70892.29765517234,2.96,0.36,0.52,0.13,2.87,3.23,2.84,3.64,2.76,1,26019.53578685719,2012-01-01,2016-01-01,48,T-Mobile,50000,2001,Telecommunications,Seattle,Project Manager,96911.83344202953,3.64,0.84,0.86,0.35,3.45,3.7800000000000002,3.86,3.87,3.04
0,7695542,1,1,2014-08-01,2015-06-01,10,"VMware, Inc",17100,17,1998,Information Technology,San Jose,Senior Manager,151614.3,3.74,0.84,0.75,0.54,3.35,3.87,3.7,3.66,3.12,1,15635.700000000012,2015-06-01,2016-01-01,7,"Machine Zone, Inc",90,2008,Information Technology,San Jose,IT Director,167250.0,4.39,0.9,0.87,0.89,4.4,4.46,4.21,3.46,4.27
0,7695947,1,1,2012-10-01,2015-08-01,34,Comcast Cable Co,141000,52,1963,Telecommunications,Chicago,Customer Account Executive,29020.0,3.17,0.77,0.52,0.52,3.14,3.7199999999999998,2.89,2.92,2.59,1,10608.571428571428,2015-08-01,2016-02-01,6,Randstad Inhouse Services,28030,1960,Business Services,Chicago,Benefits Specialist,39628.57142857143,3.65,1.0,0.8,0.13,3.5300000000000002,3.27,3.34,3.6,3.33
0,7696767,1,1,2010-04-01,2015-06-01,62,Wal-Mart,2200000,53,1962,Retail,Charlotte,Sales Associate,21588.543689320388,3.32,0.66,0.47,0.53,3.5300000000000002,2.86,3.07,3.15,2.89,0,-1588.5436893203878,2015-06-01,2016-01-01,7,Windstream Communications,12326,2006,Telecommunications,Charlotte,Customer Care Specialist,20000.0,2.68,0.79,0.45,0.24,2.68,2.79,2.63,2.57,2.4699999999999998
0,7701965,1,1,2012-01-01,2014-01-01,24,CVS Pharmacy,243000,51,1963,Health Care,Atlanta,Pharmacy Technician,23656.666666666668,2.76,0.7,0.43,0.24,3.1,2.85,2.87,2.31,2.2800000000000002,0,0.0,2014-01-01,2015-01-01,12,Publix Pharmacy,180000,1930,Retail,Atlanta,Pharmacy Technician,23656.666666666668,3.76,0.9,0.73,0.71,3.89,3.93,3.83,3.14,3.3
0,7702044,1,1,2012-08-01,2013-07-01,11,University of Houston,12608,86,1927,Education,Houston,Tutor,25392.0,3.66,0.84,0.73,0.46,3.42,3.09,3.7199999999999998,3.8,3.3,1,17924.688842105257,2013-07-01,2013-08-01,1,Chevron Corporation,64700,1879,"Oil, Gas, Energy & Utilities",Houston,Intern,43316.68884210526,4.35,0.94,0.87,0.78,3.96,4.31,4.44,4.36,3.73
0,7703766,1,1,2010-01-01,2013-01-01,36,WORLD VISION,719,63,1950,Non-Profit,Seattle,ADMINISTRATIVE COORDINATOR,42414.476,3.45,0.71,0.49,0.02,3.17,3.41,3.44,3.9,2.7,1,79505.524,2014-09-01,2014-12-01,3,NORDSTROM,72500,1901,Retail,Seattle,CORPORATE RECRUITER,121920.0,3.6,0.94,0.72,0.49,3.54,3.35,3.75,3.23,3.19
0,7704143,1,1,2012-01-01,2012-05-01,4,Georgia State University,5500,,,Education,Atlanta,Intern,31271.549606299188,3.8,0.95,0.83,0.44,3.31,3.2800000000000002,3.49,3.95,3.54,0,-8954.40674915633,2012-04-01,2015-04-01,36,The Kroger Company,400000,,Retail,Atlanta,Pharmacy Technician,22317.14285714286,3.01,0.68,0.51,0.51,2.82,2.81,2.81,3.21,2.92
0,7704143,2,0,2012-04-01,2015-04-01,36,The Kroger Company,400000,,,Retail,Atlanta,Pharmacy Technician,22060.0,2.71,0.52,0.4,0.21,2.51,2.5,2.79,2.7,2.39,1,5639.778947368421,2015-01-01,2015-12-01,11,Georgia State University,5500,,Education,Atlanta,Graduate Research Assistant,27699.77894736842,3.82,0.93,0.82,0.56,3.44,3.16,3.74,3.76,3.3
0,7704820,1,1,2013-02-01,2014-01-01,11,General Motors,216000,106,1908,Manufacturing,Atlanta,Senior Manager,126823.8468421053,3.34,1.0,0.72,0.48,3.09,3.92,2.7,3.03,2.63,0,-24795.675413533856,2014-09-01,2014-10-01,1,EY,10000,1989,Business Services,Atlanta,Associate Director,102028.17142857144,3.61,0.86,0.84,0.64,3.83,3.2800000000000002,3.5,2.7800000000000002,3.12
0,7704851,1,0,2012-08-01,2015-07-01,35,GWU,5000,194,1821,Education,Washington DC,Graduate Teaching Assistant,24236.684210526317,3.82,0.84,0.81,0.48,3.39,3.36,3.7199999999999998,3.64,3.33,1,36906.172932330825,2015-07-01,2015-08-01,1,GWU,5000,1821,Education,Washington DC,Instructor,61142.857142857145,3.82,0.84,0.81,0.48,3.39,3.36,3.7199999999999998,3.64,3.33
0,7709903,1,1,2012-06-01,2013-09-01,15,CVS PHARMACY,243000,50,1963,Health Care,Atlanta,Store Manager,49595.40537634423,2.22,0.24,0.32,0.3,2.69,2.31,2.74,2.37,2.15,1,1301.3013652287555,2012-08-01,2014-08-01,24,RITE AID PHARMACY,88000,1999,Retail,Atlanta,Store manager,50896.70674157298,2.56,0.0,0.39,0.49,2.81,2.1,2.94,2.9699999999999998,2.48
0,7711957,1,1,2014-10-01,2015-06-01,8,New York Times,3588,119,1896,Media,New York City,Marketing Representative,35533.333333333336,3.5,0.84,0.71,0.4,3.14,3.33,3.7800000000000002,3.87,2.7800000000000002,0,-6669.595687331537,2015-06-01,2015-08-01,2,Morgan Stanley,56218,1935,Finance,New York City,Intern,28863.7376460018,3.46,0.83,0.72,0.56,3.49,3.22,3.38,3.26,3.17
0,7713512,1,1,2013-10-01,2014-09-01,11,UNITED PARCEL SERVICE,444000,107,1907,Transportation & Logistics,Denver,Ramp Agent,23550.0,3.99,0.39,0.57,0.42,3.55,3.96,3.37,3.41,3.16,0,0.0,2014-03-01,2014-12-01,9,SKYWEST AIRLINES,18500,1972,Travel & Tourism,Denver,Ramp Agent,23550.0,2.03,0.43,0.17,0.16,2.2800000000000002,2.4,1.8199999999999998,2.48,1.46
0,7714248,1,1,2012-02-01,2012-06-01,4,Capital One,46000,18,1994,Finance,Washington DC,Manager,102566.51647482043,3.29,0.67,0.63,0.38,2.61,3.34,3.33,3.31,3.05,0,-9177.850639408949,2015-03-01,2015-08-01,5,Deloitte Consulting,65000,1845,Accounting & Legal,Washington DC,Senior Consultant,93388.66583541148,3.65,0.96,0.8,0.66,3.92,3.73,3.63,2.7199999999999998,3.29
0,7717442,1,0,2010-09-01,2012-05-01,20,"Huge, Inc",350,13,1999,Information Technology,New York City,Administrative Coordinator,49692.43214285713,3.22,0.41,0.62,0.68,3.38,3.01,3.7800000000000002,3.39,2.87,1,5856.135443349856,2012-06-01,2014-05-01,23,"Huge, Inc",350,1999,Information Technology,New York City,Staff Accountant,55548.567586206984,3.22,0.41,0.62,0.68,3.38,3.01,3.7800000000000002,3.39,2.87
0,7718208,1,1,2011-10-01,2015-05-01,43,Atlantic Records,400,48,1967,Media,New York City,Promotions Assistant,21717.14285714286,3.1,0.71,0.47,0.33,2.49,1.32,3.11,2.71,3.16,1,16431.710999999992,2013-08-01,2015-05-01,21,Coca-Cola Refreshments,129200,1886,Manufacturing,New York City,Account Coordinator,38148.85385714285,2.27,0.18,0.27,0.0,2.45,2.98,2.02,2.46,1.83
0,7718319,1,0,2011-07-01,2014-05-01,34,Verizon,177700,14,2000,Information Technology,Washington DC,Technical Program Manager,143634.82285714286,3.42,0.55,0.69,0.31,3.13,3.92,3.06,3.36,2.91,0,-76884.82285714286,2015-06-01,2016-03-01,9,Verizon,177700,2000,Information Technology,Washington DC,Pricing Analyst,66750.0,3.32,0.71,0.65,0.3,2.86,3.94,2.87,3.11,2.67
0,7837030,1,0,2014-05-01,2015-12-01,19,Georgia State University,5500,,,Education,Atlanta,Graduate Research Assistant,27699.77894736842,3.82,0.93,0.82,0.56,3.44,3.16,3.74,3.76,3.3,0,-3863.4153110047846,2015-08-01,2015-12-01,4,Georgia State University,5500,,Education,Atlanta,Teaching Assistant,23836.363636363636,3.82,0.93,0.82,0.56,3.44,3.16,3.74,3.76,3.3
